acceleration_x,acceleration_y,acceleration_z,angularVelocity_x,angularVelocity_y,angularVelocity_z,altimeterRate,airpressure,heartRate,RRInterval,label,frequency,timestamp
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:042
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:38:572
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:110
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:39:649
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:193
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:40:747
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:280
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:41:839
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:375
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
1.08,-0.12,0.12,27.23,39.3,95.58,-4,999.55,71,0.58,3,50,2018-06-14 09:29:42:916
